run_id,config,incident_id,complexity,latency_s,success,workload,justified,alpha,noise_sigma,is_attacked,attack_detected,pof,fatigue_mult,total_cost,window_var_feature
2,rules,18,high,9490.92,1,35.02,0,0.010542,0.03,0,0,0.0,2.227,12100,3.256e-05
2,rules,19,medium,16981.37,0,30.67,0,0.004714,0.02,0,0,0.0,1.871,1500100,1.304e-05
2,rules,20,high,3346.71,1,30.51,0,0.010771,0.03,0,0,0.0,1.86,12100,1.031e-05
2,rules,21,high,14116.29,1,37.27,0,0.010542,0.03,0,0,0.0,2.437,12100,7.22e-06
2,rules,22,medium,13415.68,1,34.6,0,0.005964,0.02,0,0,0.0,2.19,12100,4.5e-06
2,rules,23,medium,23124.22,0,27.19,0,0.007572,0.02,0,0,0.0,1.629,1500100,1.261e-05
2,rules,24,low,18813.02,0,30.6,0,0.002312,0.01,0,0,0.0,1.866,1500100,0.00014448
2,rules,25,low,96930.13,0,27.27,0,0.002959,0.01,1,0,0.0,1.634,1500100,8.389e-05
2,rules,26,high,5153.48,0,29.98,0,0.013332,0.03,0,0,0.0,1.821,1500100,2.642e-05
2,rules,27,low,103005.98,0,27.37,0,0.003164,0.01,1,0,0.0,1.64,1500100,0.00011284
2,rules,28,low,48007.08,1,42.79,0,0.003152,0.01,0,0,0.0,3.039,12100,6.809e-05
2,rules,29,high,7999.58,1,33.0,0,0.013279,0.03,0,0,0.0,2.055,12100,4.55e-06
2,rules,30,high,13769.93,0,27.97,0,0.011505,0.03,0,0,0.0,1.68,1500100,2.765e-05
2,rules,31,medium,21711.13,0,30.15,0,0.006514,0.02,0,0,0.0,1.833,1500100,1.439e-05
2,rules,32,medium,24186.69,0,33.59,0,0.006171,0.02,0,0,0.0,2.104,1500100,1.653e-05
2,rules,33,low,51593.8,1,32.57,0,0.003613,0.01,0,0,0.0,2.02,12100,2.872e-05
2,rules,34,medium,21303.95,0,27.41,0,0.003621,0.02,0,0,0.0,1.643,1500100,7.3e-06
2,rules,35,medium,18801.53,1,29.75,0,0.004974,0.02,0,0,0.0,1.804,12100,3.54e-05
2,rules,36,medium,13781.42,1,30.71,0,0.004841,0.02,0,0,0.0,1.875,12100,1.733e-05
2,rules,37,high,4786.94,0,29.52,0,0.014288,0.03,0,0,0.0,1.787,1500100,4.62e-06
2,rules,38,high,3691.3,0,26.63,0,0.011314,0.03,0,0,0.0,1.592,1500100,7.56e-06
2,rules,39,medium,29616.26,0,27.13,0,0.00659,0.02,0,0,0.0,1.625,1500100,1.902e-05
2,rules,40,high,6206.38,0,26.4,0,0.012668,0.03,0,0,0.0,1.578,1500100,1.604e-05
2,rules,41,medium,25275.82,1,28.12,0,0.004874,0.02,0,0,0.0,1.69,12100,1.184e-05
2,rules,42,medium,5890.55,0,40.88,0,0.005716,0.02,0,0,0.0,2.815,1500100,2.103e-05
2,rules,43,medium,184039.21,0,32.69,0,0.005759,0.02,1,0,0.0,2.029,1500100,0.00012973
2,rules,44,medium,195233.13,0,30.67,0,0.005947,0.02,1,0,0.0,1.872,1500100,0.00015472
2,rules,45,high,4779.2,0,36.68,0,0.012089,0.03,0,0,0.0,2.381,1500100,1.816e-05
2,rules,46,high,8082.9,0,36.64,0,0.011938,0.03,0,0,0.0,2.376,1500100,1.142e-05
2,rules,47,high,10652.73,0,40.04,0,0.013604,0.03,0,0,0.0,2.723,1500100,6.22e-06
2,rules,48,low,46522.82,1,34.62,0,0.003544,0.01,0,0,0.0,2.192,12100,4.55e-05
2,rules,49,medium,14823.96,0,23.01,0,0.005974,0.02,0,0,0.0,1.378,1500100,1.208e-05
2,rules,50,medium,27039.04,1,28.83,0,0.004973,0.02,0,0,0.0,1.739,12100,8.7e-06
2,rules,51,low,39315.4,1,32.31,0,0.003577,0.01,0,0,0.0,1.998,12100,3.836e-05
2,rules,52,low,45445.73,1,34.19,0,0.002758,0.01,0,0,0.0,2.155,12100,2.508e-05
2,rules,53,medium,15201.98,0,32.57,0,0.00652,0.02,0,0,0.0,2.019,1500100,9e-08
2,rules,54,low,135444.59,0,31.36,0,0.00303,0.01,1,0,0.0,1.924,1500100,0.00012095
2,rules,55,low,47942.2,1,31.12,0,0.003596,0.01,0,0,0.0,1.905,12100,2.629e-05
2,rules,56,medium,15195.11,1,25.73,0,0.005901,0.02,0,0,0.0,1.536,12100,1.961e-05
2,rules,57,low,51959.19,1,39.48,0,0.003454,0.01,0,0,0.0,2.663,12100,4.32e-06
2,rules,58,medium,197749.01,0,31.51,0,0.004826,0.02,1,0,0.0,1.935,1500100,0.00012114
2,rules,59,low,60200.55,1,24.99,0,0.002962,0.01,0,0,0.0,1.491,12100,1.526e-05
2,rules,60,high,19592.66,0,36.13,0,0.009706,0.03,0,0,0.0,2.329,1500100,6.92e-06
2,rules,61,high,4789.11,0,30.29,0,0.012956,0.03,0,0,0.0,1.843,1500100,1.14e-06
2,rules,62,medium,24580.01,1,29.98,0,0.005811,0.02,0,0,0.0,1.821,12100,1.012e-05
2,rules,63,medium,14504.36,0,34.57,0,0.007166,0.02,0,0,0.0,2.188,1500100,5.06e-06
2,rules,64,medium,13147.35,0,40.96,0,0.00642,0.02,0,0,0.0,2.825,1500100,1.696e-05
2,rules,65,low,36071.21,1,33.3,0,0.003228,0.01,0,0,0.0,2.08,12100,2.242e-05
2,rules,66,high,2658.46,1,37.5,0,0.008876,0.03,0,0,0.0,2.46,12100,8.8e-07
2,rules,67,low,46530.03,1,35.02,0,0.003271,0.01,0,0,0.0,2.227,12100,4.459e-05
2,rules,68,medium,28513.91,1,33.14,0,0.004613,0.02,0,0,0.0,2.066,12100,2.938e-05
2,rules,69,high,204598.25,0,30.39,0,0.010846,0.03,1,0,0.0,1.85,1500100,0.00010901
2,rules,70,medium,9092.9,1,29.01,0,0.004833,0.02,0,0,0.0,1.751,12100,4.148e-05
2,rules,71,low,66290.08,1,23.66,0,0.002958,0.01,0,0,0.0,1.414,12100,0.00010057
2,rules,72,low,44079.8,1,44.84,0,0.003423,0.01,0,0,0.0,3.299,12100,6.43e-06
2,rules,73,low,42896.29,1,26.48,0,0.003395,0.01,0,0,0.0,1.583,12100,5.531e-05
2,rules,74,medium,8698.58,1,31.57,0,0.006141,0.02,0,0,0.0,1.94,12100,6.78e-06
2,rules,75,medium,15585.5,0,30.6,0,0.006921,0.02,0,0,0.0,1.866,1500100,8.84e-06
2,rules,76,high,1892.84,0,32.47,0,0.011188,0.03,0,0,0.0,2.011,1500100,2.063e-05
2,rules,77,high,7290.62,0,24.9,0,0.013585,0.03,0,0,0.0,1.486,1500100,8.43e-06
2,rules,78,high,2617.6,1,28.74,0,0.007276,0.03,0,0,0.0,1.733,12100,1.316e-05
2,rules,79,high,7296.04,0,33.16,0,0.01051,0.03,0,0,0.0,2.068,1500100,1.038e-05
2,rules,80,high,9499.31,0,36.62,0,0.013661,0.03,0,0,0.0,2.374,1500100,1.963e-05
2,rules,81,medium,15236.56,0,31.8,0,0.005989,0.02,0,0,0.0,1.958,1500100,2.953e-05
2,rules,82,high,6568.39,0,28.67,0,0.014169,0.03,0,0,0.0,1.727,1500100,8.47e-06
2,rules,83,low,52671.27,1,38.73,0,0.002765,0.01,0,0,0.0,2.584,12100,0.00010026
2,rules,84,medium,26013.09,1,30.2,0,0.005932,0.02,0,0,0.0,1.836,12100,9.4e-06
2,rules,85,low,49073.82,1,31.34,0,0.002677,0.01,0,0,0.0,1.922,12100,0.00012662
2,rules,86,low,35371.12,1,33.59,0,0.00375,0.01,0,0,0.0,2.104,12100,0.00011969
2,rules,87,medium,12366.48,1,38.44,0,0.006093,0.02,0,0,0.0,2.554,12100,4.38e-06
2,rules,88,low,58420.13,1,33.02,0,0.003242,0.01,0,0,0.0,2.056,12100,2.311e-05
2,rules,89,high,5929.88,0,36.75,0,0.009668,0.03,0,0,0.0,2.387,1500100,1.562e-05
2,rules,90,high,5497.86,0,27.45,0,0.014202,0.03,0,0,0.0,1.645,1500100,0.0
2,rules,91,medium,12338.37,0,29.0,0,0.006641,0.02,0,0,0.0,1.751,1500100,3.43e-06
2,rules,92,low,58091.88,1,36.6,0,0.002401,0.01,0,0,0.0,2.373,12100,0.0001407
2,rules,93,low,89383.95,0,32.45,0,0.003807,0.01,1,0,0.0,2.01,1500100,9.018e-05
2,rules,94,high,200947.73,0,27.53,0,0.009594,0.03,1,0,0.0,1.651,1500100,0.00011454
2,rules,95,high,8073.1,0,39.16,0,0.013511,0.03,0,0,0.0,2.628,1500100,5.48e-06
2,rules,96,low,36059.62,1,24.45,0,0.00275,0.01,0,0,0.0,1.459,12100,0.00011008
2,rules,97,high,6212.9,0,33.95,0,0.013007,0.03,0,0,0.0,2.134,1500100,1.448e-05
2,rules,98,low,61655.55,1,38.27,0,0.002653,0.01,0,0,0.0,2.536,12100,5.3e-06
2,rules,99,high,8003.64,0,24.94,0,0.011738,0.03,0,0,0.0,1.488,1500100,1.583e-05
2,rules,100,low,37135.36,1,33.53,0,0.003284,0.01,0,0,0.0,2.099,12100,0.00013441
2,rules,101,low,58027.66,1,31.64,0,0.003312,0.01,0,0,0.0,1.946,12100,5.077e-05
2,rules,102,high,3731.41,1,33.46,0,0.011361,0.03,0,0,0.0,2.092,12100,1.73e-06
2,rules,103,high,9814.0,0,29.37,0,0.01262,0.03,0,0,0.0,1.777,1500100,1.97e-05
2,rules,104,high,209981.33,0,30.24,0,0.013085,0.03,1,0,0.0,1.84,1500100,9.141e-05
2,rules,105,low,41463.51,0,29.76,0,0.002953,0.01,0,0,0.0,1.805,1500100,1.018e-05
2,rules,106,high,11593.77,0,25.08,0,0.012544,0.03,0,0,0.0,1.497,1500100,3.615e-05
2,rules,107,medium,22074.82,0,36.72,0,0.006749,0.02,0,0,0.0,2.384,1500100,2.521e-05
2,rules,108,low,28503.87,1,34.93,0,0.003283,0.01,0,0,0.0,2.219,12100,1.234e-05
2,rules,109,medium,28160.72,0,31.59,0,0.005426,0.02,0,0,0.0,1.942,1500100,1.265e-05
2,rules,110,low,103775.04,0,33.02,0,0.003736,0.01,1,0,0.0,2.056,1500100,9.759e-05
2,rules,111,medium,27821.95,0,32.58,0,0.003958,0.02,0,0,0.0,2.02,1500100,2.861e-05
2,rules,112,high,8778.43,0,32.96,0,0.013433,0.03,0,0,0.0,2.051,1500100,1.33e-06
2,rules,113,low,64571.4,1,36.43,0,0.002344,0.01,0,0,0.0,2.357,12100,0.00014251
2,rules,114,low,29255.99,0,35.62,0,0.001931,0.01,0,0,0.0,2.282,1500100,6.053e-05
2,rules,115,medium,16275.74,0,33.95,0,0.005149,0.02,0,0,0.0,2.134,1500100,1.21e-06
2,rules,116,low,32494.59,1,36.0,0,0.002801,0.01,0,0,0.0,2.316,12100,2.046e-05
2,rules,117,low,46859.25,1,30.05,0,0.003459,0.01,0,0,0.0,1.825,12100,0.00010028
2,rules,118,medium,17381.55,0,37.21,0,0.007822,0.02,0,0,0.0,2.431,1500100,2.11e-05
2,rules,119,high,14506.3,0,32.43,0,0.009788,0.03,0,0,0.0,2.008,1500100,6.18e-06
3,rules,0,high,4790.77,0,29.49,0,0.010754,0.03,0,0,0.0,1.785,1500100,1.883e-05
3,rules,1,medium,10909.77,0,35.9,0,0.00645,0.02,0,0,0.0,2.307,1500100,5.55e-06
3,rules,2,low,130407.25,0,33.01,0,0.002843,0.01,1,0,0.0,2.055,1500100,0.0001436
3,rules,3,medium,13045.69,1,29.22,0,0.005082,0.02,0,0,0.0,1.766,12100,5.94e-06
3,rules,4,high,5523.31,0,31.53,0,0.010189,0.03,0,0,0.0,1.937,1500100,2.623e-05
3,rules,5,low,64872.19,1,36.25,0,0.002445,0.01,0,0,0.0,2.34,12100,1.763e-05
3,rules,6,low,52290.71,1,27.07,0,0.003063,0.01,0,0,0.0,1.62,12100,0.00011084
3,rules,7,low,39343.6,1,37.54,0,0.003509,0.01,0,0,0.0,2.464,12100,6.23e-06
3,rules,8,low,111365.51,0,43.49,0,0.003162,0.01,1,0,0.0,3.125,1500100,0.00010799
3,rules,9,high,12361.58,1,33.06,0,0.010552,0.03,0,0,0.0,2.06,12100,1.444e-05
3,rules,10,low,81838.94,1,33.46,0,0.002103,0.01,0,0,0.0,2.092,12100,9.527e-05
3,rules,11,high,206018.68,0,33.95,0,0.00997,0.03,1,0,0.0,2.134,1500100,0.00010611
3,rules,12,medium,24929.44,1,28.05,0,0.006013,0.02,0,0,0.0,1.686,12100,2.08e-05
3,rules,13,high,9805.39,0,29.67,0,0.013176,0.03,0,0,0.0,1.798,1500100,1.095e-05
3,rules,14,high,5879.12,0,30.78,0,0.011056,0.03,0,0,0.0,1.88,1500100,9.33e-06
3,rules,15,high,8422.39,0,34.82,0,0.011202,0.03,0,0,0.0,2.209,1500100,2.124e-05
3,rules,16,high,3349.04,0,33.36,0,0.012311,0.03,0,0,0.0,2.085,1500100,1.497e-05
3,rules,17,medium,160686.43,0,38.88,0,0.007585,0.02,1,0,0.0,2.599,1500100,7.043e-05
3,rules,18,medium,26035.05,0,34.8,0,0.005569,0.02,0,0,0.0,2.207,1500100,3.174e-05
3,rules,19,high,9885.49,0,41.83,0,0.008996,0.03,0,0,0.0,2.924,1500100,5.81e-06
3,rules,20,medium,175453.06,0,38.93,0,0.007369,0.02,1,0,0.0,2.604,1500100,0.00012706
3,rules,21,medium,23839.86,1,32.0,0,0.006892,0.02,0,0,0.0,1.974,12100,1.976e-05
3,rules,22,low,56582.96,1,28.53,0,0.002897,0.01,0,0,0.0,1.718,12100,0.00010354
3,rules,23,medium,19914.51,0,36.53,0,0.005734,0.02,0,0,0.0,2.366,1500100,2.13e-06
3,rules,24,high,7329.71,0,33.65,0,0.012847,0.03,0,0,0.0,2.109,1500100,2.43e-05
3,rules,25,medium,24185.97,1,29.9,0,0.00617,0.02,0,0,0.0,1.815,12100,1.231e-05
3,rules,26,medium,24562.3,0,30.2,0,0.004991,0.02,0,0,0.0,1.836,1500100,1.513e-05
3,rules,27,low,42178.91,1,28.62,0,0.002766,0.01,0,0,0.0,1.724,12100,4.54e-06
3,rules,28,medium,8351.54,1,32.52,0,0.007015,0.02,0,0,0.0,2.015,12100,7.51e-06
3,rules,29,medium,157056.14,0,31.08,0,0.004629,0.02,1,0,0.0,1.903,1500100,0.00012178
3,rules,30,high,9129.76,0,35.4,0,0.009061,0.03,0,0,0.0,2.262,1500100,1.145e-05
3,rules,31,medium,3327.1,1,27.87,0,0.007111,0.02,0,0,0.0,1.673,12100,6.65e-06
3,rules,32,low,61614.93,0,28.75,0,0.003164,0.01,0,0,0.0,1.733,1500100,0.00012136
3,rules,33,medium,29608.03,0,34.92,0,0.006014,0.02,0,0,0.0,2.219,1500100,1.238e-05
3,rules,34,low,44348.18,1,26.2,0,0.002949,0.01,0,0,0.0,1.565,12100,5.253e-05
3,rules,35,medium,24570.87,0,34.58,0,0.005634,0.02,0,0,0.0,2.188,1500100,3.239e-05
3,rules,36,high,2236.87,0,26.98,0,0.011163,0.03,0,0,0.0,1.615,1500100,1.514e-05
3,rules,37,low,78912.15,1,32.63,0,0.002332,0.01,0,0,0.0,2.025,12100,3.507e-05
3,rules,38,low,37892.1,1,31.9,0,0.002709,0.01,0,0,0.0,1.966,12100,4.49e-05
3,rules,39,medium,5154.26,0,33.58,0,0.00594,0.02,0,0,0.0,2.103,1500100,1.46e-05
3,rules,40,high,202038.42,0,29.74,0,0.013408,0.03,1,0,0.0,1.804,1500100,0.0001038
3,rules,41,low,46156.92,1,33.5,0,0.003513,0.01,0,0,0.0,2.096,12100,3.319e-05
3,rules,42,medium,19180.75,0,35.28,0,0.005466,0.02,0,0,0.0,2.251,1500100,1.98e-06
3,rules,43,high,3709.93,0,31.2,0,0.010923,0.03,0,0,0.0,1.912,1500100,2.141e-05
3,rules,44,low,54414.11,1,26.56,0,0.002402,0.01,0,0,0.0,1.588,12100,3.313e-05
3,rules,45,low,45060.57,1,25.93,0,0.0027,0.01,0,0,0.0,1.548,12100,9.805e-05
3,rules,46,medium,15600.21,0,43.31,0,0.007061,0.02,0,0,0.0,3.103,1500100,5.04e-06
3,rules,47,low,37913.13,1,35.79,0,0.002528,0.01,0,0,0.0,2.297,12100,3.608e-05
3,rules,48,medium,23170.46,0,34.66,0,0.005228,0.02,0,0,0.0,2.196,1500100,1.191e-05
3,rules,49,low,48334.56,1,37.69,0,0.003494,0.01,0,0,0.0,2.478,12100,0.00012974
3,rules,50,low,70262.41,1,28.21,0,0.002448,0.01,0,0,0.0,1.696,12100,0.00014243
3,rules,51,high,4053.4,1,28.8,0,0.011244,0.03,0,0,0.0,1.737,12100,2.526e-05
3,rules,52,high,19565.93,1,31.8,0,0.009814,0.03,0,0,0.0,1.958,12100,1.325e-05
3,rules,53,low,38590.2,1,33.26,0,0.00336,0.01,0,0,0.0,2.076,12100,3.252e-05
3,rules,54,high,18468.4,1,33.64,0,0.010401,0.03,0,0,0.0,2.108,12100,6.23e-06
3,rules,55,medium,29248.72,0,37.13,0,0.006263,0.02,0,0,0.0,2.423,1500100,2.573e-05
3,rules,56,high,6232.11,0,31.22,0,0.010121,0.03,0,0,0.0,1.914,1500100,8.49e-06
3,rules,57,medium,15234.31,0,31.15,0,0.007052,0.02,0,0,0.0,1.908,1500100,1.845e-05
3,rules,58,low,61634.02,1,32.3,0,0.002598,0.01,0,0,0.0,1.998,12100,3.793e-05
3,rules,59,high,6638.38,0,35.96,0,0.010159,0.03,0,0,0.0,2.312,1500100,5.53e-06
3,rules,60,medium,177558.13,0,25.36,0,0.006065,0.02,1,0,0.0,1.513,1500100,0.00015616
3,rules,61,high,2290.86,1,38.62,0,0.010256,0.03,0,0,0.0,2.573,12100,7.94e-06
3,rules,62,medium,14141.77,0,33.61,0,0.007177,0.02,0,0,0.0,2.106,1500100,2.203e-05
3,rules,63,medium,24560.59,0,30.98,0,0.005972,0.02,0,0,0.0,1.895,1500100,2.254e-05
3,rules,64,low,50101.21,0,33.0,0,0.002872,0.01,0,0,0.0,2.055,1500100,0.00013004
3,rules,65,medium,28162.42,1,27.41,0,0.005429,0.02,0,0,0.0,1.643,12100,2.233e-05
3,rules,66,medium,24960.41,1,36.8,0,0.00591,0.02,0,0,0.0,2.391,12100,1.766e-05
3,rules,67,high,12392.04,1,34.74,0,0.011329,0.03,0,0,0.0,2.203,12100,0.0
3,rules,68,high,204964.15,0,31.23,0,0.013864,0.03,1,0,0.0,1.914,1500100,0.00015306
3,rules,69,low,98036.08,0,36.21,0,0.003092,0.01,1,0,0.0,2.336,1500100,0.00014373
3,rules,70,low,68145.93,1,35.29,0,0.001815,0.01,0,0,0.0,2.252,12100,1.026e-05
3,rules,71,medium,20635.65,1,34.27,0,0.00527,0.02,0,0,0.0,2.162,12100,1.171e-05
3,rules,72,high,211792.88,0,32.11,0,0.009869,0.03,1,0,0.0,1.982,1500100,0.000151
3,rules,73,medium,11584.84,0,31.06,0,0.006475,0.02,0,0,0.0,1.901,1500100,2.24e-06
3,rules,74,low,52641.23,1,25.16,0,0.003225,0.01,0,0,0.0,1.501,12100,2.042e-05
3,rules,75,high,10597.89,0,41.51,0,0.014572,0.03,0,0,0.0,2.888,1500100,9.35e-06
3,rules,76,medium,18130.31,1,35.53,0,0.006524,0.02,0,0,0.0,2.273,12100,4.14e-06
3,rules,77,medium,17368.49,0,29.48,0,0.006956,0.02,0,0,0.0,1.784,1500100,3.069e-05
3,rules,78,low,50442.31,1,28.26,0,0.003853,0.01,0,0,0.0,1.7,12100,3.19e-06
3,rules,79,high,14858.27,0,31.6,0,0.009618,0.03,0,0,0.0,1.943,1500100,6.52e-06
3,rules,80,low,149836.15,0,28.82,0,0.003075,0.01,1,0,0.0,1.738,1500100,6.635e-05
3,rules,81,medium,19906.59,1,27.95,0,0.005267,0.02,0,0,0.0,1.679,12100,5.23e-06
3,rules,82,medium,20934.26,0,29.6,0,0.006725,0.02,0,0,0.0,1.793,1500100,2.821e-05
3,rules,83,medium,19200.62,0,36.52,0,0.00587,0.02,0,0,0.0,2.365,1500100,1.569e-05
3,rules,84,low,53734.43,1,32.27,0,0.003431,0.01,0,0,0.0,1.995,12100,2.51e-05
3,rules,85,low,44401.07,1,37.72,0,0.003933,0.01,0,0,0.0,2.481,12100,3.067e-05
3,rules,86,high,5134.27,0,26.66,0,0.011026,0.03,0,0,0.0,1.594,1500100,2.433e-05
3,rules,87,low,37166.06,1,31.52,0,0.00419,0.01,0,0,0.0,1.936,12100,5.826e-05
3,rules,88,medium,201708.31,0,32.06,0,0.006347,0.02,1,0,0.0,1.978,1500100,9.423e-05
3,rules,89,medium,24902.05,0,31.45,0,0.00515,0.02,0,0,0.0,1.931,1500100,1.203e-05
3,rules,90,low,90822.79,0,35.61,0,0.001821,0.01,0,0,0.0,2.281,1500100,4.688e-05
3,rules,91,low,58767.28,1,27.72,0,0.002821,0.01,0,0,0.0,1.663,12100,1.52e-05
3,rules,92,medium,170367.33,0,33.38,0,0.006352,0.02,1,0,0.0,2.086,1500100,8.499e-05
3,rules,93,high,6974.23,0,33.82,0,0.012849,0.03,0,0,0.0,2.123,1500100,2.557e-05
3,rules,94,high,202141.31,0,40.91,0,0.012462,0.03,1,0,0.0,2.819,1500100,0.00011484
3,rules,95,low,37168.1,0,31.04,0,0.003414,0.01,0,0,0.0,1.9,1500100,1.77e-05
3,rules,96,medium,177911.51,0,26.32,0,0.007989,0.02,1,0,0.0,1.573,1500100,5.831e-05
3,rules,97,high,6178.69,0,19.65,0,0.009872,0.03,0,0,0.0,1.204,1500100,7.29e-06
3,rules,98,low,38597.28,0,31.43,0,0.002355,0.01,0,0,0.0,1.929,1500100,6.589e-05
3,rules,99,low,48294.96,0,27.46,0,0.002075,0.01,0,0,0.0,1.646,1500100,0.00016392
3,rules,100,medium,17721.6,0,32.17,0,0.007373,0.02,0,0,0.0,1.988,1500100,1.867e-05
3,rules,101,high,12017.8,0,34.64,0,0.012266,0.03,0,0,0.0,2.194,1500100,1.093e-05
3,rules,102,low,62726.65,1,36.98,0,0.002531,0.01,0,0,0.0,2.409,12100,0.00010379
3,rules,103,high,8395.98,0,37.05,0,0.009073,0.03,0,0,0.0,2.415,1500100,7.95e-06
3,rules,104,high,14169.7,0,30.96,0,0.012345,0.03,0,0,0.0,1.894,1500100,4.2e-06
3,rules,105,medium,10513.66,0,31.49,0,0.004653,0.02,0,0,0.0,1.934,1500100,3.531e-05
3,rules,106,low,55546.33,1,35.62,0,0.002944,0.01,0,0,0.0,2.281,12100,0.00010988
3,rules,107,high,1921.91,1,35.0,0,0.013157,0.03,0,0,0.0,2.226,12100,1.274e-05
3,rules,108,low,17374.15,0,33.8,0,0.003216,0.01,0,0,0.0,2.121,1500100,0.00012708
3,rules,109,high,5493.42,1,25.97,0,0.012128,0.03,0,0,0.0,1.551,12100,3.492e-05
3,rules,110,high,4810.72,0,34.59,0,0.011518,0.03,0,0,0.0,2.189,1500100,4.11e-06
3,rules,111,medium,175798.73,0,35.07,0,0.005674,0.02,1,0,0.0,2.232,1500100,6.429e-05
3,rules,112,medium,27814.18,0,28.08,0,0.005818,0.02,0,0,0.0,1.687,1500100,1.76e-06
3,rules,113,low,31378.56,0,28.98,0,0.003432,0.01,0,0,0.0,1.749,1500100,9.854e-05
3,rules,114,medium,27087.05,1,28.02,0,0.006387,0.02,0,0,0.0,1.683,12100,4e-08
3,rules,115,medium,25636.52,0,32.7,0,0.005575,0.02,0,0,0.0,2.03,1500100,7.7e-07
3,rules,116,high,8748.79,0,33.43,0,0.010615,0.03,0,0,0.0,2.09,1500100,2.701e-05
3,rules,117,medium,15570.42,1,39.02,0,0.00734,0.02,0,0,0.0,2.614,12100,2.373e-05
3,rules,118,low,72451.18,1,29.44,0,0.002512,0.01,0,0,0.0,1.782,12100,6.026e-05
3,rules,119,high,5534.88,0,38.27,0,0.012486,0.03,0,0,0.0,2.537,1500100,6.13e-06
4,rules,0,medium,11247.46,1,32.3,0,0.007218,0.02,0,0,0.0,1.998,12100,2.063e-05
4,rules,1,high,5912.83,1,34.13,0,0.013391,0.03,0,0,0.0,2.15,12100,1.348e-05
4,rules,2,low,50513.19,1,33.72,0,0.002991,0.01,0,0,0.0,2.115,12100,3.553e-05
4,rules,3,high,6969.91,0,34.79,0,0.011985,0.03,0,0,0.0,2.207,1500100,6.08e-06
4,rules,4,high,3020.77,0,35.23,0,0.012857,0.03,0,0,0.0,2.246,1500100,1.395e-05
4,rules,5,medium,16690.4,1,38.27,0,0.004352,0.02,0,0,0.0,2.536,12100,3.229e-05
4,rules,6,low,36441.85,1,26.69,0,0.003682,0.01,0,0,0.0,1.596,12100,3.633e-05
4,rules,7,low,52625.79,0,28.71,0,0.002501,0.01,1,0,0.0,1.73,1500100,9.78e-05
4,rules,8,low,43632.16,1,32.05,0,0.002772,0.01,0,0,0.0,1.978,12100,7.18e-06
4,rules,9,medium,10119.54,0,30.26,0,0.005796,0.02,0,0,0.0,1.842,1500100,6.4e-07
4,rules,10,high,4393.81,0,24.57,0,0.010604,0.03,0,0,0.0,1.467,1500100,1.66e-06
4,rules,11,low,111706.76,0,38.3,0,0.003165,0.01,1,0,0.0,2.54,1500100,0.00016348
4,rules,12,medium,21352.68,0,36.45,0,0.006132,0.02,0,0,0.0,2.359,1500100,2.24e-05
4,rules,13,medium,190869.78,0,29.42,0,0.004329,0.02,1,0,0.0,1.781,1500100,0.00010466
4,rules,14,low,39303.17,1,40.85,0,0.003373,0.01,0,0,0.0,2.813,12100,1.809e-05
4,rules,15,medium,18066.25,0,26.38,0,0.007086,0.02,0,0,0.0,1.576,1500100,9.76e-06
4,rules,16,low,39707.94,0,35.71,0,0.003675,0.01,0,0,0.0,2.29,1500100,4.156e-05
4,rules,17,high,201722.45,0,36.52,0,0.012727,0.03,1,0,0.0,2.365,1500100,0.000104
4,rules,18,high,2983.53,0,30.42,0,0.012883,0.03,0,0,0.0,1.853,1500100,1.683e-05
4,rules,19,medium,12686.86,0,29.59,0,0.005501,0.02,0,0,0.0,1.792,1500100,5.32e-06
4,rules,20,medium,15554.69,0,28.79,0,0.005503,0.02,0,0,0.0,1.736,1500100,2.702e-05
4,rules,21,high,13436.26,0,38.93,0,0.008284,0.03,0,0,0.0,2.605,1500100,8.84e-06
4,rules,22,high,15590.01,0,31.13,0,0.012675,0.03,0,0,0.0,1.907,1500100,5.99e-06
4,rules,23,low,47219.11,1,23.91,0,0.003613,0.01,0,0,0.0,1.428,12100,3.109e-05
4,rules,24,low,33907.03,0,28.86,0,0.003447,0.01,0,0,0.0,1.741,1500100,2.848e-05
4,rules,25,low,65586.25,1,27.95,0,0.002962,0.01,0,0,0.0,1.679,12100,5.95e-06
4,rules,26,high,6580.47,1,24.37,0,0.010623,0.03,0,0,0.0,1.455,12100,3e-06
4,rules,27,high,5897.8,0,34.15,0,0.016059,0.03,0,0,0.0,2.151,1500100,4.72e-06
4,rules,28,low,36101.62,1,32.42,0,0.002706,0.01,0,0,0.0,2.007,12100,5.084e-05
4,rules,29,medium,15179.62,0,27.84,0,0.006665,0.02,0,0,0.0,1.671,1500100,3.5e-06
4,rules,30,medium,19171.92,0,29.97,0,0.006236,0.02,0,0,0.0,1.82,1500100,2.621e-05
4,rules,31,high,7688.79,0,34.86,0,0.011175,0.03,0,0,0.0,2.213,1500100,9.07e-06
4,rules,32,high,8050.26,0,32.67,0,0.013404,0.03,0,0,0.0,2.027,1500100,1.786e-05
4,rules,33,low,38648.16,1,32.74,0,0.003501,0.01,0,0,0.0,2.033,12100,1.619e-05
4,rules,34,high,210372.11,0,33.34,0,0.012984,0.03,1,0,0.0,2.083,1500100,0.000124
4,rules,35,medium,19162.4,1,33.62,0,0.00363,0.02,0,0,0.0,2.106,12100,4.738e-05
4,rules,36,low,43624.61,1,33.33,0,0.003154,0.01,0,0,0.0,2.082,12100,2e-06
